Unnamed: 0.1,Unnamed: 0,title,category,has_exclamation,has_question,has_number,num_count,mark_count,original_title,label_score
7788,7788,heboh gemar dongha bocor junior super bakal gelar show di super jakarta,Hiburan_&_Selebriti,0,0,1,1,1,"Penggemar Heboh, Donghae Bocorkan Super Junior Bakal Gelar Super Show 8 di Jakarta",1
2427,2427,usai esemka bagaimana kembang arah nasion mobil depan ke,"Keuangan,Ekonomi_&_Bisnis",0,1,0,0,2,"Usai Esemka, Bagaimana Arah Pengembangan Mobil Nasional ke Depan?",1
7793,7793,bagai sebut janda puber yang lagi dua tamara bleszynski sad,Hiburan_&_Selebriti,1,0,0,0,2,"Disebut Sebagai Janda Yang Lagi Puber Kedua, Tamara Bleszynski: Sadis!",1
3764,3764,titik gawat di api sumatera kalimantan dan makin banyak,Berita_indonesia,1,0,0,0,3,Gawat!!! Titik Api di Sumatera dan Kalimantan Makin Banyak,1
3912,3912,tumbang serbia argentina semi ke final cup fiba wold,Olahraga,0,0,0,0,1,"Tumbangkan Serbia, Argentina Ke Semi Final FIBA Wold Cup",0
3096,3096,kpk geledah kantor dan kepri bpkad bappelitbang,Berita_indonesia,0,0,0,0,0,KPK Geledah Kantor BPKAD dan Bappelitbang Kepri,0
8316,8316,anggur bakal gaji mulai tarik coba,Berita_indonesia,0,1,1,4,2,"Pengangguran Bakal 'Digaji' Mulai 2020, Tertarik Mencoba?",1
7500,7500,Bulan divoni kasu dangdut xena gerebek xenita yang sama dua suami orang,Hiburan_&_Selebriti,0,0,1,1,1,"Divonis 3 Bulan, Kasus Pedangdut Xena Xenita yang Digerebek Berduaan sama Suami Orang",1
6322,6322,Puskesma beri obat wali kedaluwarsa kota depok tegur biasa,Regional_&_Daerah,0,0,0,0,1,"Puskesmas Beri Obat Kedaluwarsa, Wali Kota Depok: Teguran Biasa",0
177,177,kpai bakat kembang bulutangki haru tetap sesuai regulasi jalan,Berita_indonesia,0,0,0,0,0,KPAI: Pengembangan Bakat Bulutangkis Harus Tetap Jalan Sesuai Regulasi,0
6398,6398,izin kemenkeu reboisasi dana atas pakai bakar hutan,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Kemenkeu Izinkan Dana Reboisasi Dipakai Mengatasi Kebakaran Hutan,0
5114,5114,jazz mld project kembali deret lahir jazz musisi baru,Gaya_Hidup_&_Kesehatan,0,0,0,0,0,MLD Jazz Project Kembali Lahirkan Sederet Musisi Jazz Baru,0
3923,3923,keluarga tak rencana bawa habibi obat luar ke negeri,Berita_indonesia,0,0,0,0,0,Keluarga tak Berencana Bawa Habibie Berobat ke Luar Negeri,0
2667,2667,jenazah issoedibyo anton makam di akan tpu jeruk purut,Hiburan_&_Selebriti,0,0,0,0,0,Jenazah Anton Issoedibyo Akan Dimakamkan di TPU Jeruk Purut,0
5964,5964,bmkg kemarau panjang lebih musim hujan prediksi novemb,Teknologi_&_Sains,0,0,0,0,1,"BMKG: Kemarau Lebih Panjang, Musim Hujan Diprediksi November",0
2253,2253,Ajak kpk semua kawal pihak kasu miga mafia,Berita_indonesia,0,0,0,0,0,KPK Ajak Semua Pihak Kawal Kasus Mafia Migas,0
2937,2937,tipe gamer di yang dunia kamu masuk mana,Regional_&_Daerah,0,1,1,1,2,"5 Tipe Gamers di Dunia, Kamu Termasuk yang Mana?",1
4654,4654,habibi wafat hendrawan piala thoma kenang,Olahraga,0,0,1,4,1,"Habibie Wafat, Hendrawan Kenang Piala Thomas 1998",0
5823,5823,ihsg awal peluang pekan cermat koreksi enam ini saham,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"IHSG Awal Pekan Berpeluang Terkoreksi, Cermati Enam Saham Ini",1
2836,2836,firli bantah temu baha megawati calon capim kpk,Berita_indonesia,0,0,0,0,0,Firli Bantah Bertemu Megawati Bahas Pencalonan Capim KPK,0
7009,7009,Open china gloria hafiz aku wakil unggul thailand,Olahraga,0,0,1,4,0,China Open 2019: Hafiz - Gloria Akui Keunggulan Wakil Thailand,0
4608,4608,main southgat masih inggri laku individu salah,Olahraga,0,0,0,0,0,Southgate: Pemain Inggris Masih Lakukan Kesalahan Individu,0
2444,2444,subsidi cabut tunggu listrik kesah apbn,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,0,Pencabutan Subsidi Listrik Tunggu Pengesahan APBN 2020,0
5077,5077,kutip ucap presiden sri soekarno mulyani ribu ingat stan lulus,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Kutip Ucapan Presiden Soekarno, Sri Mulyani Ingatkan Ribuan Lulusan STAN",0
4058,4058,isi kosong di latih sesi persib andal main u,Olahraga,0,0,1,2,1,"Isi Kekosongan di Sesi Latihan, Persib Andalkan Pemain U-20",0
2503,2503,derita raditya autoimun obat ke dika singapura,Hiburan_&_Selebriti,0,0,0,0,1,"Menderita Autoimun, Raditya Dika Berobat ke Singapura",0
3091,3091,tionghoa viral pria rapi ala kaki jamaah masjid jumat tiap salat,Agama,0,0,0,0,0,Viral Pria Tionghoa Rapikan Alas Kaki Jamaah Masjid Setiap Salat Jumat,1
2437,2437,tni pln gandeng tingkat andal listrik,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,PLN Gandeng TNI Tingkatkan Keandalan Listrik,0
1130,1130,meski hamil wildblood yasmin tetap full si sulung uru,Hiburan_&_Selebriti,0,0,0,0,1,"Meski Hamil, Yasmine Wildblood Tetap Full Urus Si Sulung",0
7539,7539,bukti manipulasi vote produc x seret x agens minta member tukar,Hiburan_&_Selebriti,0,0,1,5,1,"Bukti Manipulasi Voting 'Produce X 101' Seret 3 Agensi, X1 Diminta Tukar Member",1
314,314,nasion taman gunung teru merbabu pantau hutan bakar,Berita_indonesia,0,0,0,0,0,Taman Nasional Gunung Merbabu Terus Pantau Kebakaran Hutan,0
5871,5871,judi iklan onlin akun milik nikitamirzanimawardi instagram polisi,Regional_&_Daerah,0,0,1,2,1,"Iklankan Judi Online, Pemilik Akun Instagram nikitamirzanimawardi_17 Dipolisikan",0
1110,1110,sasaeng telepon saat fan live ini yang jungkook laku bt,Hiburan_&_Selebriti,0,0,0,0,1,"Ditelepon Sasaeng Fans Saat Live, Ini yang Dilakukan Jungkook BTS",1
6452,6452,sampit dan tutup kabut palangkaraya asap salat warga istisqa,Berita_indonesia,0,0,0,0,1,"Sampit dan Palangkaraya Tertutup Kabut Asap, Warga Salat Istisqa",0
4387,4387,te capim layak kpk oleh hari dprri ini besok dan,Berita_indonesia,0,0,0,0,0,Tes Kelayakan Capim KPK oleh DPR-RI Hari ini dan Besok,0
6049,6049,proyek strategi nasion triliun nila rampung rp,"Keuangan,Ekonomi_&_Bisnis",0,0,1,5,0,81 Proyek Strategis Nasional Senilai Rp 390 Triliun Rampung,0
4516,4516,jokowi independensi harap kpk batas tak,Berita_indonesia,0,0,0,0,0,Jokowi Harap Independensi KPK tak Dibatasi,0
3347,3347,begini mekanism bentuk awa dewan dalam uu kpk yang baru,Berita_indonesia,0,0,0,0,0,Begini Mekanisme Pembentukan Dewan Pengawas dalam UU KPK yang Baru,1
3662,3662,Malaysia rencana tidak penjara guna narkoba,Berita_indonesia,0,0,0,0,0,Malaysia Berencana Tidak Penjarakan Pengguna Narkoba,0
616,616,ada di demo sleman gejayan polisi laku buka sistem tutup,Berita_indonesia,0,0,0,0,1,"Ada Demo di Gejayan Sleman, Polisi Berlakukan Sistem Buka Tutup",0
4275,4275,selandia baru lawan konten terorism di sebar medso,Berita_indonesia,0,0,0,0,0,Selandia Baru Lawan Penyebaran Konten Terorisme di Medsos,0
1802,1802,maut celaka bu mira vs innova nganjuk di duga akibat human error,Berita_indonesia,0,0,0,0,0,"Kecelakaan Maut Bus Mira Vs Innova di Nganjuk Diduga Akibat ""Human Error""",0
6373,6373,keluh langgar sosialisasi ganjil genap dki sudah bulan,Regional_&_Daerah,0,0,0,0,1,"Pelanggar Keluhkan Sosialisasi Ganjil Genap, DKI: Sudah Sebulan",0
3592,3592,ri impor usd capai miliar turun,"Keuangan,Ekonomi_&_Bisnis",0,0,1,5,2,"Impor RI Capai USD14,2 Miliar, Turun 15% ",0
4371,4371,suharso habibi sudah gerak mata dan orang panggil,Berita_indonesia,0,0,0,0,0,Suharso: Habibie Sudah Gerakkan Mata dan Panggil Orang,0
1009,1009,tayang oktob pada ini tarik fakta perempuan jahanam tanah,Berita_indonesia,0,0,1,5,1,"Tayang Pada Oktober 2019, Ini 5 Fakta Menarik Perempuan Tanah Jahanam",1
3253,3253,balita di tewa bogor di tangan ibu ini kata tiri kandung ibu,Berita_indonesia,0,0,0,0,1,"Balita di Bogor Tewas di Tangan Ibu Tiri, Ini Kata Ibu Kandungnya",1
1938,1938,bencana kpai asap dorong ajar anakanak onlin lewat,Berita_indonesia,0,0,0,0,1,"Bencana Asap, KPAI Dorong Anak-anak Belajar Lewat Online",0
7008,7008,Revisi kadin uu tanah buat usaha risau,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Kadin: Revisi UU Pertanahan Membuat Pengusaha Risau,0
1555,1555,jelang nikah baldwin hailey bachelorett dapat pesta yang seru nakal dan,Hiburan_&_Selebriti,1,0,0,0,2,"Jelang Pernikahan, Hailey Baldwin Dapat Pesta Bachelorette yang Seru dan Nakal!",1
4507,4507,menteri jepang usul radioaktif air buang ke laut,Berita_indonesia,0,0,0,0,0,Menteri Jepang Usulkan Air Radioaktif Dibuang ke Laut,0
8553,8553,berakt meningg gigih lama hari pria ini akhir dapat tawar mayat jadi di serial tv,Berita_Internasional,0,0,1,3,1,"Gigih Berakting Meninggal selama 321 Hari, Pria Ini Akhirnya Dapat Tawaran Jadi Mayat di Serial TV",1
2702,2702,terjang sepak cucu bj habibi dunia di sepak bola guru sempat eropa ke,Olahraga,0,0,0,0,1,"Sepak Terjang Cucu BJ Habibie di Dunia Sepak Bola, Sempat Berguru ke Eropa",1
3810,3810,awa kibar bendera dan kusut koyak luntur kena bisa pidana,Berita_indonesia,1,0,0,0,4,"Awas!!! Kibarkan Bendera Kusut, Koyak dan Luntur Bisa Kena Pidana",1
3836,3836,kendara rx viral king sungkur kena tendang pak maut polisi,Berita_indonesia,1,0,0,0,1,Viral! Pengendara RX King Tersungkur Kena Tendangan Maut Pak Polisi,1
4400,4400,milik lahan kela rutan wonogiri iib bakal jadi agrowisata,Berita_indonesia,0,0,0,0,0,Lahan Milik Rutan Kelas IIB Wonogiri Bakal Jadi Agrowisata,0
3462,3462,bea cukai dorong bengkulu umkm luar tembu pasar lalu negeri po ekspor,Berita_indonesia,0,0,0,0,0,Bea Cukai Bengkulu Dorong UMKM Tembus Pasar Luar Negeri Melalui Pos Ekspor,0
6501,6501,bianca andreescu jadi nama di jalan kota lahir,Olahraga,0,0,0,0,0,Bianca Andreescu Jadi Nama Jalan di Kota Kelahirannya,0
3092,3092,di liga rekor inggri yang tak mungkin pecah,Olahraga,0,0,1,1,0,5 Rekor di Liga Inggris yang Mungkin Takkan Terpecahkan,1
436,436,kasih mutilasi deri prada hukum penjara hidup umur,Berita_indonesia,0,0,0,0,1,"Mutilasi Kekasihnya, Prada Deri Dihukum Penjara Seumur Hidup",0
6215,6215,Jalan peta industri fintech syariah target selesai pada,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,0,Peta Jalan Industri Fintech Syariah Ditargetkan Selesai pada 2020,0
1533,1533,sandra dewi akhir pamer wajah mikhael moei banget ganteng,Hiburan_&_Selebriti,1,0,0,0,2,"Sandra Dewi Akhirnya Pamer Wajah Mikhael Moeis, Ganteng Banget!",1
3602,3602,Mahfud saran md revisi soal kpk uu,Berita_indonesia,0,0,0,0,0,Saran Mahfud MD soal Revisi UU KPK,1
6446,6446,Tiap produk kemendag impor dage wajib halal sertifikat,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Kemendag: Setiap Produk Impor Daging Wajib Bersertifikat Halal,0
2967,2967,menko gelar darmin rapat baha kelola sisa industri tambang hasil,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Menko Darmin Gelar Rapat Bahas Pengelolaan Sisa Tambang Hasil Industri,0
597,597,turun ke jalan tutup mahasiswapelajar jalan urip sumoharjo makassar,Berita_indonesia,0,0,0,0,1,"Turun ke Jalan, Mahasiswa-Pelajar Tutup Jalan Urip Sumoharjo Makassar",0
5583,5583,xl aman axiatabakamla batas bangun desa maritim di asah,Teknologi_&_Sains,0,0,0,0,1,"Amankan Perbatasan, XL Axiata-Bakamla Bangun Desa Maritim di Asahan",0
6572,6572,sebab aplikasi hilang sempat tempo dari play store,Teknologi_&_Sains,0,0,0,0,0,Penyebab Aplikasi Tempo Sempat Hilang dari Play Store,1
6854,6854,projo soal uu revisi tidak kpk wewenang ada yang kpk rang,Berita_indonesia,0,0,0,0,0,Projo Soal Revisi UU KPK: Tidak Ada Wewenang KPK yang Dikurangi,0
5275,5275,guardiola aku manchest cit period alami buruk,Olahraga,0,0,0,0,0,Guardiola Akui Manchester City Alami Periode Buruk,0
5778,5778,Kabut papar asap kotawaringin warga barat kalteng ispa serang,Regional_&_Daerah,0,0,1,4,3,"Terpapar Kabut Asap, 4.000 Warga Kotawaringin Barat, Kalteng Terserang ISPA",0
1737,1737,Taksi onlin gagal dapat stiker kecuali genap ganjil,Teknologi_&_Sains,0,0,0,0,0,Taksi Online Gagal Dapat Stiker Pengecualian Ganjil Genap,0
105,105,jela poyuono pemerintahdpr revisi kpk uu agar rampok uang mudah negara,Berita_indonesia,0,0,0,0,1,"Poyuono: Jelas, Pemerintah-DPR Revisi UU KPK Agar Mudah Rampok Uang Negara",0
8141,8141,v bt red iren velvet jaehyun dan sebut nct patah prasangka member visual soal,Hiburan_&_Selebriti,0,0,0,0,1,"V BTS, Irene Red Velvet dan Jaehyun NCT Disebut Patahkan Prasangka Soal Member Visual",1
8486,8486,bandara operasion henti wamena rusuh akibat demonstran papua,Berita_indonesia,0,0,0,0,0,Operasional Bandara Wamena Dihentikan Akibat Rusuh Demonstran Papua,0
3536,3536,mayorita fraksi di tuju uu kpk dpr revisi,Berita_indonesia,0,0,0,0,0,Mayoritas Fraksi di DPR Setuju UU KPK Direvisi,0
2570,2570,Trump donald runding sebut damai talib as sudah mati,Berita_indonesia,0,0,0,0,0,Donald Trump Sebut Perundingan Damai AS - Taliban Sudah 'Mati',1
4207,4207,kilo sampah ratus di timbun pantai gold coast,Berita_indonesia,0,0,0,0,0,Ratusan Kilo Sampah Tertimbun di Pantai Gold Coast,0
4723,4723,wali kota turut depok tinggal duka habibi bj,Berita_indonesia,0,0,0,0,0,Wali Kota Depok Turut Berduka Meninggalnya BJ Habibie,0
2590,2590,masjid yang jadi indah wisata destinasi favorit dunia,Gaya_Hidup_&_Kesehatan,0,0,1,1,0,6 Masjid Indah yang Jadi Destinasi Wisata Favorit Dunia,1
4919,4919,target bongkar dki trotoar di kalimalang depan pekan,Regional_&_Daerah,0,0,0,0,0,DKI Targetkan Pembongkaran Trotoar di Kalimalang Pekan Depan,0
68,68,tangkap bareskrim yang bobol bank rugi bumn rp miliar,Berita_indonesia,0,0,1,3,0,Bareskrim Tangkap 2 Pembobol yang Rugikan Bank BUMN Rp 16 Miliar,0
4786,4786,menteri sus habibi dan tegak bebas demokrasi per,Berita_indonesia,0,0,0,0,0,Menteri Susi: Habibie Penegak Demokrasi dan Kebebasan Pers,0
6804,6804,jadi begini ketika tesla model dimodif super ceper,Teknologi_&_Sains,0,0,1,1,0,Begini Jadinya Ketika Tesla Model 3 Dimodif Super Ceper,1
6024,6024,publik fungsi kurang jual bulog produk komersi bera,"Keuangan,Ekonomi_&_Bisnis",0,0,1,2,1,"Fungsi Publik Berkurang, Bulog Jual 50 Produk Beras Komersial",0
727,727,halau aksi polisi mahasiswa di jayapura uncen,Berita_indonesia,0,0,0,0,0,Polisi Halau Aksi Mahasiswa di Uncen Jayapura,0
7306,7306,Naik bpj iur berat warga ridwan kamil bakal kaji alternatif solusi asuransi swasta,Regional_&_Daerah,0,0,0,0,2,"Kenaikan Iuran BPJS Memberatkan Warga, Ridwan Kamil Bakal Kaji Solusinya, Alternatif Asuransi Swasta",1
5699,5699,dpr perintah dan sepakat revisi uu kpk sah malam ini,Berita_indonesia,0,0,0,0,1,"DPR dan Pemerintah Sepakat, Revisi UU KPK Disahkan Malam Ini",0
1348,1348,pangeran harri beri tanda meghan sudah markl lahir,Hiburan_&_Selebriti,0,1,0,0,1,Pangeran Harry Beri Tanda Meghan Markle Sudah Melahirkan?,1
3151,3151,mar materi isi bone ramah tulang bpj sehat,Berita_indonesia,0,0,0,0,1,"Semar Bone, Material Pengisi Tulang Ramah BPJS Kesehatan",0
1785,1785,jangan makan saat pisang sarap ini alas,Gaya_Hidup_&_Kesehatan,0,0,0,0,1,"Jangan Makan Pisang Saat Sarapan, Ini Alasannya",1
82,82,panggil veronica polisi koman tunggu hingga dua ke depan pekan,Berita_indonesia,0,0,0,0,1,"Panggil Veronica Koman, Polisi Tunggu Hingga Dua Pekan ke Depan",0
2800,2800,nanti suku the fed bunga harga naik ema tipi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Menanti Suku Bunga The Fed, Harga Emas Naik Tipis",0
6485,6485,gagal cokok rusuh sangka papua yang ini polisi temu,Berita_indonesia,0,0,0,0,1,"Gagal Cokok Tersangka Kerusuhan Papua, Ini yang Ditemukan Polisi",1
7168,7168,stop audisi kpai bulu tangki pb djarum daniel mananta bagaimana mimpi atlet muda,Hiburan_&_Selebriti,0,1,0,0,2,"KPAI Stop Audisi Bulu Tangkis PB Djarum, Daniel Mananta : Bagaimana Mimpi Atlet Muda?",1
6507,6507,gera startup nasion di daftar bandung gaet,"Keuangan,Ekonomi_&_Bisnis",0,0,1,8,2,Gerakan Nasional 1.000 Startup di Bandung Gaet 1.700 Pendaftar,0
1048,1048,sinetron sinopsi cinta buta episod april tayang selasa,Hiburan_&_Selebriti,0,0,1,7,1,"Sinopsis Sinetron 'CINTA BUTA' Episode 76 Tayang Selasa, 9 April 2019",0
6886,6886,di mahasiswa malang kpk dukung,Berita_indonesia,0,0,0,0,0,Mahasiswa di Malang Dukung KPK,0
5297,5297,ke empat pekan oktob kapital nilai pasar rp triliun,"Keuangan,Ekonomi_&_Bisnis",0,0,1,11,3,"Pekan ke Empat Oktober 2019, Nilai Kapitalisasi Pasar Rp7.190,749 Triliun",0
7267,7267,fakta innova celaka maut bu vs mira innova tumpang nanti kita bikin nabraknabrak video,Regional_&_Daerah,0,0,1,1,1,"7 Fakta Kecelakaan Maut Innova vs Bus Mira, Penumpang Innova: Nanti Kita Bikin Video Nabrak-nabrak",1
1959,1959,bandara termin jadi soekarnohatta termin apa traveloka sebab,"Keuangan,Ekonomi_&_Bisnis",0,1,1,1,2,"Terminal 2 Bandara Soekarno-Hatta Jadi Terminal Traveloka, Apa Sebabnya?",1
35,35,tepi jadi sebab tunggal asap kabut ri akan surati malaysia,Berita_indonesia,0,0,0,0,1,"Tepis Jadi Penyebab Tunggal Kabut Asap, RI Akan Surati Malaysia",0
966,966,menu sarap nyata ini bagi sehat buruk,Gaya_Hidup_&_Kesehatan,0,0,1,1,0,3 Menu Sarapan Ini Ternyata Buruk Bagi Kesehatan,1
3124,3124,rossi para kaget balap kompetitif yamaha sirkuit di misano,Olahraga,0,0,0,0,0,Rossi Kaget Para Pembalap Yamaha Kompetitif di Sirkuit Misano,0
5469,5469,ekor tokek recok pidato dutert saat,Berita_Internasional,0,0,0,0,0,Seekor Tokek Recoki Duterte Saat Berpidato,1
2153,2153,garagara umpat kasar promo tayang gundala film kpi sanksi,Hiburan_&_Selebriti,0,0,0,0,1,"Gara-gara Umpatan Kasar, Tayangan Promo Film Gundala Disanksi KPI",0
7081,7081,pribadi depan te atau samp ke pria mana ini hadap jawab karakter tunjuk,Gaya_Hidup_&_Kesehatan,1,1,0,0,3,"Tes Kepribadian - Depan atau Samping, ke Mana Pria Ini Menghadap? Jawabanmu Tunjukkan Karaktermu!",1
6596,6596,tunda imparsi kesah perpu rkuhp terbit kpk,Berita_indonesia,0,0,0,0,1,"Imparsial: Tunda Pengesahan RKUHP, Terbitkan Perpu KPK",0
186,186,sbi ajak rakyat dukung istana jokowi santun politik bentuk,Berita_indonesia,0,0,0,0,1,"SBY Ajak Rakyat Dukung Jokowi, Istana: Bentuk Kesantunan Politik",0
3407,3407,dpr sahkan uu bata kawin usia kini jadi tahun,Berita_indonesia,0,0,1,2,1,"DPR Sahkan UU Perkawinan, Batas Usia Kini Jadi 19 Tahun",0
4934,4934,hamzah fahri presidendpr usul laku rapat konsultasi kuhp ruu,Berita_indonesia,0,0,0,0,0,Fahri Hamzah Usulkan Presiden-DPR Lakukan Rapat Konsultasi RUU KUHP,0
258,258,kivlan zen buat sebut tiku kalib minta cari senpi baru milu belum,Berita_indonesia,0,0,1,2,1,"Kivlan Zen Sebut Kaliber 22 buat Tikus, Minta Cari Senpi Baru Sebelum Pemilu",0
6057,6057,per oktob produk minum makan halal wajib sertifikat,"Keuangan,Ekonomi_&_Bisnis",0,0,1,2,1,"Per 17 Oktober, Produk Makanan Minuman Wajib Bersertifikat Halal",0
535,535,gempa jadi kembali ambon di kali m ini,Berita_indonesia,0,0,1,2,2,"Gempa Kembali Terjadi di Ambon, Kali Ini M 5,6",0
1412,1412,Si kembar nindi nanda dari garut singkir dari top aksi,Hiburan_&_Selebriti,0,0,1,6,0,Si Kembar Nanda Nindi Dari Garut Tersingkir Dari Top 18 AKSI 2019,0
583,583,selotip mulut kbbcimahi jurnal tolak rkuhp keras dan,Berita_indonesia,0,0,0,0,1,"Selotip Mulut, Jurnalis KBB-Cimahi Tolak Kekerasan dan RKUHP",0
6997,6997,Mobil coba kancil di bekas kamil nyaman ridwan,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Coba Mobil Kancil di Bekasi, Ridwan Kamil: Nyaman",0
1967,1967,investor ase tarik bangun jawa lrt siapa saja timur,"Keuangan,Ekonomi_&_Bisnis",0,1,1,1,2,"3 Investor Asing Tertarik Bangun LRT Jawa Timur, Siapa Saja?",1
2053,2053,tahun depan pemprov dki blokir bakal reken hingga usaha cabut tunggak izin pajak,Berita_indonesia,0,0,0,0,0,Tahun Depan Pemprov DKI Bakal Blokir Rekening hingga Cabut Izin Usaha Penunggak Pajak,0
2385,2385,Bj anak semua habibi minta pihak tak makan soal hoak sehat ayah,Berita_indonesia,0,0,0,0,0,Anak BJ Habibie Minta Semua Pihak Tak Termakan Hoaks soal Kesehatan Ayahnya,0
7409,7409,asap ibu hirup hamil pekanbaru di janin rasa di perut henti ini gerak kata dokter,Gaya_Hidup_&_Kesehatan,0,0,0,0,2,"Hirup Asap, Ibu Hamil di Pekanbaru Rasakan Janin di Perutnya Berhenti Bergerak, Ini Kata Dokter",1
8338,8338,Galih ratna rasa ungkap syukur punya dengar anak masalah garagara kok bisa,Hiburan_&_Selebriti,0,1,1,1,2,"Ratna Galih Ungkap Rasa Syukur Punya Pendengaran Bermasalah Gara-Gara 5 Anaknya, Kok Bisa?",1
4718,4718,nuriyah sinta ingin kenang habibi ikut lil sahur,Berita_indonesia,0,0,0,0,0,Sinta Nuriyah Kenang Keinginan Habibie Ikut Sahur Keliling,0
3048,3048,kota ibu baru guna tanah milik konglomerat sukanto tanoto,"Keuangan,Ekonomi_&_Bisnis",0,1,0,0,1,Ibu Kota Baru Gunakan Tanah Milik Konglomerat Sukanto Tanoto?,1
8439,8439,komna minta ham aparat aman tak keras guna saat kawal demo mahasiswa,Berita_indonesia,0,0,0,0,0,Komnas HAM Minta Aparat Keamanan Tak Gunakan Kekerasan Saat Kawal Demo Mahasiswa,0
1486,1486,Vesta tutup gebbi rapat identita tak bagai transgend banyak yang tahu dulu pria,Hiburan_&_Selebriti,0,0,0,0,1,"Gebby Vesta Tutup Rapat Identitas Sebagai Transgender, Tak Banyak yang Tahu Dulu Pria",0
3160,3160,minyak kilang saudi serang aramco drone apa dampak ke harga bbm,"Keuangan,Ekonomi_&_Bisnis",0,1,0,0,2,"Kilang Minyak Saudi Aramco Diserang Drone, Apa Dampaknya ke Harga BBM?",1
2680,2680,ramo sergio minta izin dari real hengkang madrid,Olahraga,0,0,0,0,0,Sergio Ramos Minta Izin Hengkang dari Real Madrid,1
2780,2780,bj sosok habibi di wapr mata kalla jusuf,Berita_indonesia,0,0,0,0,0,Sosok BJ Habibie di Mata Wapres Jusuf Kalla,1
3417,3417,rasio bisa elektrifikasi dengan baru energi,"Keuangan,Ekonomi_&_Bisnis",0,1,1,3,1,Rasio Elektrifikasi Bisa 100% dengan Energi Terbarukan?,1
3342,3342,tanggap ini telah kpk revisi uu sah kpk dpr,Berita_indonesia,0,0,0,0,0, Ini Tanggapan KPK Setelah Revisi UU KPK Disahkan DPR   ,1
3555,3555,gade tang karena marten jelas ini gisella anastasia,Hiburan_&_Selebriti,0,0,0,0,1,"Menangis karena Gading Marten, Ini Penjelasan Gisella Anastasia   ",1
1063,1063,rencana luar lahir di negeri nikita mirzani ken show off aja biar sombong,Hiburan_&_Selebriti,1,0,0,0,3,"Rencana Melahirkan di Luar Negeri, Nikita Mirzani: Pengen Show Off Aja, Biar Sombong!",1
1740,1740,sri ingin mulyani medi rekam juta duduk ri kenapa identifikasi,"Keuangan,Ekonomi_&_Bisnis",0,1,1,3,2,"Sri Mulyani Ingin Rekam Medis 267 Juta Penduduk RI Diidentifikasi, Kenapa?",1
5666,5666,Naik cukai ekosistem pengaruh industri hasil tembakau,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Kenaikan Cukai Pengaruhi Ekosistem Industri Hasil Tembakau,0
5201,5201,lippo st moritz gencar ramah program lingkung,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Lippo St Moritz Gencarkan Program Ramah Lingkungan,0
4157,4157,wagub sulsel minta unha mudah beri bagi hafidz,Berita_indonesia,0,0,0,0,0,Wagub Sulsel Minta Unhas Beri Kemudahan Bagi Hafidz ,0
700,700,amat sterilisasi nilai jalur sepeda mulai dari dki trotoar steril yang,Berita_indonesia,0,0,0,0,0,Pengamat Nilai Sterilisasi Jalur Sepeda DKI Dimulai dari Trotoar yang Steril,0
6078,6078,pamit begini ketua rencana bpk telah pensiun,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Pamit, Begini Rencana Ketua BPK Setelah Pensiun",1
5913,5913,aneka pt dapat tambang us sunti juta dari bank mandiri,"Keuangan,Ekonomi_&_Bisnis",0,0,1,3,0,PT Aneka Tambang Dapat Suntikan US$ 129 Juta dari Bank Mandiri,0
5218,5218,rumah anggota dprd kabupaten pasuruan teror bondet bom,Regional_&_Daerah,0,0,0,0,0,Rumah Anggota DPRD Kabupaten Pasuruan Diteror Bom Bondet,0
7143,7143,te pribadi gadi mana yang tarik pale saat mereka pilih pribadi balik ungkap,Gaya_Hidup_&_Kesehatan,0,1,0,0,1,Tes Kepribadian: Gadis Mana yang Paling Menarik Saat Mereka Berbalik? Pilihanmu Ungkap Kepribadianmu,1
3959,3959,luna utang poin ingat pent ini uang biar aman,Travel_&_Pariwisata,0,0,1,1,1,"Utang Lunas, Ingat 4 Poin Penting Ini Biar Keuangan Aman",1
2237,2237,mako brimob semarang ledak kapolda jateng aku ada lemah di bahan ledak gudang,Berita_indonesia,0,0,0,0,1,"Mako Brimob Semarang Meledak, Kapolda Jateng Akui Ada Kelemahan di Gudang Bahan Peledak",0
5457,5457,manfaat karhutla internasion selundup sindikat gagal sabu ke jakarta,Regional_&_Daerah,0,0,0,0,1,"Manfaatkan Karhutla, Sindikat Internasional Gagal Selundupkan Sabu ke Jakarta",0
